,listing_url,listing_id,listing_price_int,comparable_sold_price_1_int,comparable_sold_price_2_int,comparable_sold_price_3_int,comparable_sold_price_4_int,comparable_sold_price_5_int,main_rooms,additional_rooms,total_rooms,parking_spaces,main_kitchen,additional_kitchen,total_kitchens,comparable_sold_date_1_datetime,comparable_sold_date_2_datetime,comparable_sold_date_3_datetime,comparable_sold_date_4_datetime,comparable_sold_date_5_datetime,extras_fridge,extras_stove,extras_stainless_steel,extras_pool,extras_gym,extras_storage,extras_locker,extras_gas,extras_dishwasher,features_view,features_park,features_public_transit,features_basementbrick,features_concrete_exterior,features_hospital,features_library,listing_description_length,postal_code_principal_component,community_principal_component,1 1/2 Storey,2 1/2 Storey,2-Storey,3-Storey,Apartment,Bachelor/Studio,Backsplit 3,Backsplit 4,Backsplit 5,Bungaloft,Bungalow,Bungalow-Raised,Loft,Multi-Level,Sidesplit 3,Sidesplit 4,Sidesplit 5,Stacked Townhse,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY,UTILITY sqft,MEDIA/ENT sqft,BREAKFAST sqft,BEDROOM sqft,LOCKER sqft,SOLARIUM sqft,SITTING sqft,LAUNDRY sqft,GREAT ROOM sqft,SUNROOM sqft,5TH BEDROOM sqft,OTHER sqft,3RD BEDROOM sqft,4TH BEDROOM sqft,STUDY sqft,MASTER BEDROOM sqft,LIVING ROOM sqft,KITCHEN sqft,EXERCISE sqft,LIBRARY sqft,2ND BEDROOM sqft,FOYER sqft,REC sqft,DEN sqft,DINING ROOM sqft,FAMILY ROOM sqft,OFFICE sqft,total_room_sqft
0,https://toronto.listing.ca/168-bonis-ave-1211.E4349723.htm#15-1dr,4349723,899900.0,605000.0,585000.0,578000.0,525000.0,551000.0,7.0,0.0,7.0,2.0,1.0,0.0,1.0,1.4431969346772e+16,2.0479969665948e+16,2.3158369977205e+16,2.5577570297049e+16,6483170605780000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,465.0,-0.05038373522537069,-0.038721398926604395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.0,0.0,6.4152000000000005,0.0,14.65,0.0,0.0,5.7594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.055000000000003,13.723999999999998,10.2304,0.0,0.0,13.622399999999999,0.0,0.0,13.26,26.04,0.0,0.0,122.75639999999999
1,https://toronto.listing.ca/3300-don-mills-rd-310.C4359682.htm#15-oy,4359682,425000.0,456000.0,387000.0,396000.0,420000.0,408000.0,5.0,0.0,5.0,1.0,1.0,0.0,1.0,6569569347298000.0,9507169666052000.0,1.0630369977314e+16,1.814717029716e+16,1.9875170605876e+16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,424.0,-0.05900749582734204,-0.03776437693607503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,3.904,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6067,23.939999999999998,12.506,0.0,0.0,10.95,0.0,0.0,0.0,13.639800000000001,0.0,0.0,84.66650000000001
2,https://toronto.listing.ca/65-east-liberty-st-627.C4353207.htm#15-16k,4353207,479900.0,588000.0,555000.0,496500.0,525000.0,570000.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,5100769347326000.0,5014369666087000.0,6310369977332000.0,1.8924770297178e+16,6051170605893000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,460.0,-0.05487591681116506,-0.05408300553417614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,8.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.299999999999999,0.0,0.0,30.663999999999994
3,https://toronto.listing.ca/45-skylark-rd.W4341830.htm#15-1r3,4341830,949000.0,659000.0,975000.0,844000.0,830000.0,855000.0,6.0,3.0,9.0,3.0,1.0,0.0,1.0,5359969347340000.0,9247969666102000.0,1.2790369977347e+16,2.5577570297193e+16,2.1343970605907e+16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,393.0,-0.04707752212437692,-0.03307977176043256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2376,0.0,9.179,0.0,0.0,6.925,0.0,0.0,10.8504,15.864600000000001,8.357,0.0,0.0,8.780899999999999,0.0,20.884900000000002,0.0,15.864600000000001,0.0,0.0,99.944
4,https://toronto.listing.ca/88-north-bonnington-ave.E4252454.htm#15-2n1,4252454,680000.0,630000.0,735000.0,630000.0,689000.0,728000.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,3.2403169347354e+16,8729569666116000.0,2.791036997736e+16,3.4131170297206e+16,2.600957060592e+16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,456.0,-0.050393767634364026,-0.03753386816080761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2416,19.12,8.613999999999999,0.0,0.0,5.1759,0.0,0.0,0.0,0.0,0.0,0.0,42.1515
5,https://toronto.listing.ca/26-melva-cres.E4357814.htm#15-uc,4357814,799000.0,890000.0,970000.0,1025000.0,928000.0,980000.0,8.0,4.0,12.0,0.0,1.0,1.0,2.0,2.4108769347367e+16,2.7391969666129e+16,1.7542369977373e+16,1.9961570297218e+16,2.2985570605933e+16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,462.0,-0.051588480413114174,-0.03776496241302975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.362,11.5938,0.0,19.679999999999996,20.031200000000002,14.895999999999999,0.0,0.0,10.6495,0.0,19.787599999999998,0.0,13.8775,17.7024,0.0,141.57999999999998
6,https://toronto.listing.ca/710-humberwood-blvd-215.W4327917.htm#15-27j,4327917,349900.0,353000.0,407000.0,361000.0,355000.0,383500.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,4927969347380000.0,4841569666141000.0,6223969977386000.0,9075170297231000.0,1.0371170605945e+16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,399.0,-0.052224970442831066,-0.0405218387851204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8504,17.568,5.9536,0.0,0.0,0.0,0.0,0.0,0.0,17.568,0.0,0.0,51.94
7,https://toronto.listing.ca/17-jasmine-rd.W4343102.htm#15-1pd,4343102,1878000.0,1470000.0,1240000.0,1610000.0,1285000.0,850000.0,9.0,3.0,12.0,4.0,1.0,0.0,1.0,1.4345569347395e+16,7779169666153000.0,2.5059169977399e+16,1.9097570297243e+16,2.5663970605958e+16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,491.0,-0.04606932366716423,-0.0355740030334899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,17.054399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.137500000000003,11.407499999999999,0.0,35.904,24.512400000000003,33.159600000000005,0.0,9.5288,17.8659,0.0,62.43930000000001,0.0,24.512400000000003,23.607,0.0,277.12880000000007
8,https://toronto.listing.ca/666-beresford-ave.W4318543.htm#15-2bs,4318543,1999000.0,1460000.0,1500000.0,2354400.0,1550000.0,1685000.0,9.0,4.0,13.0,0.0,1.0,1.0,2.0,1.1667169347408e+16,5532769666166000.0,3.3353569977412e+16,2.5491170297255e+16,2.713277060597e+16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,-0.04707752212437692,-0.03362381291816386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,9.5764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8768,8.8768,0.0,16.9092,19.222599999999996,17.7762,0.0,0.0,15.1638,0.0,0.0,0.0,34.3128,20.1483,10.2845,161.1474
9,https://toronto.listing.ca/117-gerrard-st-ph12.C4359965.htm#15-o4,4359965,549000.0,425000.0,505000.0,485000.0,416000.0,389000.0,5.0,0.0,5.0,1.0,1.0,0.0,1.0,6051169347420000.0,8988769666178000.0,1.3999969977431e+16,3.2057570297268e+16,3.2489570605983e+16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,428.0,-0.0484014527999279,-0.06232168979251327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.815,23.5388,5.382,0.0,0.0,0.0,0.0,0.0,6.384000000000001,23.5388,0.0,0.0,68.65859999999999
10,https://toronto.listing.ca/282-ryding-ave.W4362461.htm#15-et,4362461,1150000.0,1550000.0,719000.0,1460000.0,1055000.0,656000.0,7.0,3.0,10.0,2.0,1.0,0.0,1.0,2.6009569347432e+16,1.685116966619e+16,2.4799969977445e+16,3.0243170297281e+16,5014370605995000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,469.0,-0.04923425599254867,-0.03476742242127005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,True,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,15.899999999999999,0.0,15.600000000000001,21.465,0.0,22.26,22.79,40.385999999999996,0.0,0.0,15.600000000000001,0.0,30.74,3.06,40.385999999999996,40.385999999999996,0.0,270.823
11,https://toronto.listing.ca/2010-islington-ave-103.W4359876.htm#15-om,4359876,789000.0,619000.0,639000.0,640000.0,672500.0,550000.0,6.0,0.0,6.0,2.0,1.0,0.0,1.0,2.6614369347444e+16,2.7391969666204e+16,3.0415969977457e+16,1.5036770297294e+16,1.5727970606007e+16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,406.0,-0.04759845995182949,-0.03685686503235039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.328,39.05,14.2375,0.0,0.0,11.856,0.0,0.0,23.159399999999998,14.2375,0.0,0.0,122.8684
12,https://toronto.listing.ca/21-widmer-st-1502.C4353234.htm#15-16a,4353234,829900.0,810000.0,870000.0,768000.0,697000.0,1950000.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0047969347456e+16,2.1689569666218e+16,3.015676997748e+16,4927970297314000.0,4927970606019000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,411.0,-0.21087981719856208,0.9319406158262359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.681500000000002,14.5188,0.0,0.0,0.0,8.3139,0.0,0.0,0.0,14.5188,0.0,0.0,47.033
13,https://toronto.listing.ca/200-russell-hill-rd-204.C4296593.htm#15-2hh,4296593,4395000.0,1105000.0,1269000.0,3950000.0,1825000.0,2360000.0,7.0,0.0,7.0,2.0,1.0,0.0,1.0,5532769347479000.0,1.9961569666231e+16,2.4627169977493e+16,5532770297327000.0,5273570606032000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,350.0,-0.04707750630745391,-0.03457143950246009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.241,0.0,0.0,20.3073,21.340500000000002,21.98,0.0,0.0,17.92,0.0,0.0,0.0,23.038400000000003,0.0,0.0,123.8272
14,https://toronto.listing.ca/1331-queen-st-609.E4304331.htm#15-2gd,4304331,1050900.0,669000.0,835000.0,850000.0,800000.0,1110000.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,6655969347493000.0,9247969666243000.0,9161569977506000.0,1.391357029734e+16,1.4086370606044e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,423.0,-0.04951553847321875,-0.038714715959357014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.096,26.686799999999998,0.0,0.0,0.0,8.6336,0.0,0.0,0.0,0.0,0.0,0.0,46.416399999999996
15,https://toronto.listing.ca/18-sommerset-way-716.C4363811.htm#15-9k,4363811,699900.0,820000.0,875000.0,880000.0,696000.0,770000.0,6.0,0.0,6.0,1.0,1.0,0.0,1.0,1.2271969347505e+16,6223969666255000.0,6137569977518000.0,1.5987170297352e+16,1.7110370606075e+16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,411.0,0.9364235038619191,-0.13504544559313086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479,0.0,0.0,12.935,18.7488,12.565999999999999,0.0,0.0,8.479,0.0,0.0,0.0,13.395600000000002,0.0,0.0,74.6034
16,https://toronto.listing.ca/16-grantbrook-st.C4342806.htm#15-1pa,4342806,1539000.0,1045000.0,1400000.0,1340000.0,2430000.0,1005000.0,12.0,3.0,15.0,6.0,1.0,0.0,1.0,7519969347518000.0,3.3007969666268e+16,2.3763169977531e+16,1.6937570297365e+16,1.3740770606088e+16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,-0.06287742162113263,-0.04217956178489456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,0.0,0.0,13.4568,10.7646,0.0,0.0,0.0,0.0,0.0,0.0,8.9167,0.0,14.069400000000002,13.681899999999999,0.0,18.403000000000002,13.431199999999999,12.239999999999998,0.0,0.0,14.749600000000001,0.0,0.0,0.0,12.927599999999998,25.502399999999998,0.0,158.1432
17,https://toronto.listing.ca/15-iceboat-terr-942a.C4362311.htm#15-gj,4362311,549000.0,705000.0,685000.0,835000.0,750000.0,718000.0,5.0,0.0,5.0,1.0,1.0,0.0,1.0,5964769347530000.0,6915169666281000.0,9161569977543000.0,1.0198370297377e+16,1.0803170606101e+16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,456.0,-0.21087981719856208,0.9319406158262359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486,10.309199999999999,13.4757,0.0,0.0,7.198,0.0,0.0,0.0,13.4757,0.0,0.0,53.94460000000001
18,https://toronto.listing.ca/26-leopold-st.W4245190.htm#15-2nc,4245190,2295000.0,1350000.0,1487500.0,1487500.0,1845000.0,1572000.0,10.0,4.0,14.0,0.0,1.0,1.0,2.0,9939169347543000.0,3.2143969666294e+16,3.2143969977557e+16,2.791037029739e+16,3.0415970606113e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,-0.05487591681116504,-0.03418605233596657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,7.2036999999999995,0.0,0.0,0.0,21.511,0.0,16.1734,19.292,0.0,25.6154,21.179199999999998,12.3123,0.0,0.0,11.318999999999999,0.0,24.212799999999998,0.0,30.69,21.976499999999998,0.0,211.4853
19,https://toronto.listing.ca/10-tapscott-rd-504.E4324337.htm#15-29b,4324337,265000.0,305000.0,310000.0,365000.0,280000.0,335000.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,4841569347555000.0,5100769666306000.0,6137569977569000.0,9334370297401000.0,9593570606126000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,148.0,-0.05988250398684025,-0.04370724008530731,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9519,25.344,5.351999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6479
20,https://toronto.listing.ca/7-oakley-pl.C4286217.htm#15-2kc,4286217,4975000.0,4335000.0,2980000.0,5200000.0,2590000.0,4280000.0,9.0,4.0,13.0,6.0,1.0,0.0,1.0,2.9033569347568e+16,1.8665569666318e+16,3.3094369977581e+16,2.4972770297414e+16,2.9983970606138e+16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,468.0,-0.048675868671269065,-0.04304576015555147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,66.411,0.0,26.6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.816,19.769299999999998,20.691200000000002,49.343,34.5623,58.7664,0.0,0.0,22.4329,0.0,46.8498,0.0,21.9811,38.667199999999994,0.0,427.9167
21,https://toronto.listing.ca/18-aylesworth-ave.E4336366.htm#15-1xy,4336366,549900.0,660000.0,722000.0,520000.0,584900.0,575000.0,4.0,2.0,6.0,1.0,1.0,0.0,1.0,1.279036934758e+16,1.3222369666331e+16,3.2921569977593e+16,2.4886370297426e+16,5532770606150000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,-0.05221843184212802,-0.04161449134011536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4.3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.272,11.865,8.731599999999998,0.0,0.0,7.722,3.2035,0.0,0.0,0.0,0.0,0.0,44.19199999999999
22,https://toronto.listing.ca/1060-sheppard-ave-1104.W4359524.htm#15-ni,4359524,609900.0,675000.0,635000.0,673000.0,585000.0,662500.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.2703969347592e+16,1.6332769666343e+16,2.2207969977605e+16,2.2207970297438e+16,2.5750370606162e+16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,471.0,-0.07304835533738642,-0.05988782699020007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,https://toronto.listing.ca/7-knollview-cres.C4338818.htm#15-1uq,4338818,1575000.0,1294000.0,1650000.0,1550000.0,2238000.0,3000000.0,7.0,0.0,7.0,1.0,1.0,0.0,1.0,1.3827169347604e+16,8902369666355000.0,1.8751969977617e+16,1.417277029745e+16,1.9011170606174e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,-0.07304835533738642,-0.03599160125710573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2584,0.0,0.0,11.9214,37.0128,10.7912,0.0,0.0,11.64,0.0,24.4976,0.0,37.0128,0.0,0.0,145.1342
24,https://toronto.listing.ca/3181-bayview-ave-315.C4330478.htm#15-25a,4330478,929000.0,1038000.0,1050000.0,950000.0,623000.0,686000.0,7.0,0.0,7.0,1.0,1.0,0.0,1.0,1.0198369347616e+16,2.8342369666367e+16,2.2294369977629e+16,1.6851170297462e+16,2.6614370606186e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,481.0,-0.05747235616648274,-0.03599155979458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,https://toronto.listing.ca/714-the-west-mall-1510.W4362729.htm#15-cf,4362729,469900.0,328000.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,2.1948769347628e+16,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,468.0,-0.052531347691463684,-0.03871953812945485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3225,20.0096,11.652199999999999,0.0,0.0,11.6679,0.0,0.0,0.0,8.9858,0.0,0.0,72.3056
