,listing_url,listing_id,extras_fridge,extras_stove,extras_stainless_steel,extras_pool,extras_gym,extras_storage,extras_locker,extras_gas,extras_dishwasher,features_view,features_park,features_public_transit,features_basementbrick,features_concrete_exterior,features_hospital,features_library,postal_code_principal_component,community_principal_component,1 1/2 Storey,2 1/2 Storey,2-Storey,3-Storey,Apartment,Bachelor/Studio,Backsplit 3,Backsplit 4,Backsplit 5,Bungaloft,Bungalow,Bungalow-Raised,Loft,Multi-Level,Sidesplit 3,Sidesplit 4,Sidesplit 5,Stacked Townhse,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY,listing_price_int_log,comparable_sold_price_1_int_log,comparable_sold_price_2_int_log,comparable_sold_price_3_int_log,comparable_sold_price_4_int_log,comparable_sold_price_5_int_log,main_rooms_log,additional_rooms_log,total_rooms_log,parking_spaces_log,main_kitchen_log,additional_kitchen_log,total_kitchens_log,listing_description_length_log,UTILITY sqft_log,MEDIA/ENT sqft_log,BREAKFAST sqft_log,BEDROOM sqft_log,LOCKER sqft_log,SOLARIUM sqft_log,SITTING sqft_log,LAUNDRY sqft_log,GREAT ROOM sqft_log,SUNROOM sqft_log,5TH BEDROOM sqft_log,OTHER sqft_log,3RD BEDROOM sqft_log,4TH BEDROOM sqft_log,STUDY sqft_log,MASTER BEDROOM sqft_log,LIVING ROOM sqft_log,KITCHEN sqft_log,EXERCISE sqft_log,LIBRARY sqft_log,2ND BEDROOM sqft_log,FOYER sqft_log,REC sqft_log,DEN sqft_log,DINING ROOM sqft_log,FAMILY ROOM sqft_log,OFFICE sqft_log,total_room_sqft_log
2548,https://toronto.listing.ca/17-zorra-st-212.W4364390.htm#15-74,4364390,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.047336053376623985,-0.034965207490836155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.038766527911386,12.971542813248437,13.04115549117383,12.978495316450783,13.005831808336863,13.064736383209516,1.791759469228055,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,5.910796644040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,https://toronto.listing.ca/41-rockwell-ave.W4338223.htm#15-1uz,4338223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9364233334872792,-0.13504555404381804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,13.81451105863119,13.710151153416941,13.623139877437296,13.779884416590017,13.864301674514206,13.910821646859095,2.1972245773362196,1.0986122886681098,2.3978952727983707,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.8664680569332965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700155745354974,0.0,0.0,0.0,0.0,2.297019634521164,2.3203267744702027,0.0,2.917489611492507,2.8678136711393285,2.820068504424103,0.0,0.0,2.182313964600465,0.0,3.5599887055961457,0.0,2.9302706598308568,3.067015187557489,0.0,5.035065107930417
2550,https://toronto.listing.ca/18-laver-rd.W4347637.htm#15-1hc,4347637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.21088009311219819,0.9319405380214829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,13.955273369904273,13.935070680332966,13.623139877437296,13.785052381406869,13.785052381406869,13.617060838751888,1.791759469228055,1.791759469228055,2.3978952727983707,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.1070228877422545,2.7731885423117486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5699751684278147,2.5384711131177324,0.0,3.0597159532955387,3.2671058321790696,2.6550712763113236,2.5384711131177324,0.0,2.6113704171515004,0.0,3.2857191878160434,0.0,3.2671058321790696,0.0,0.0,5.157673310224744
2551,https://toronto.listing.ca/30-thunder-grve-ph3.E4365641.htm#15-3g,4365641,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.054526503060367736,-0.03536844600831784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12.75130259456002,12.724869415131389,12.810391344620207,12.70624472124373,12.755640983610817,12.758522821680685,1.791759469228055,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,5.8664680569332965,0.0,0.0,0.0,0.0,0.0,2.013515391563669,0.0,1.0392160787114533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.769208014080304,2.9550561017344226,2.213841307159491,0.0,0.0,0.0,0.0,0.0,0.0,2.245549024610763,0.0,0.0,4.078584353331876
2552,https://toronto.listing.ca/2150-lawrence-ave-18c.E4366089.htm#15-1h,4366089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.04895299905172626,-0.0368560856324613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.733758336210744,12.628070334272698,12.793862088206213,12.779875885354993,12.75130259456002,12.724869415131389,1.6094379124341003,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,5.950642552587727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4585284507279344,3.0484006221210747,3.0484006221210747,0.0,0.0,0.0,0.0,0.0,0.0,3.0484006221210747,0.0,0.0,4.275726789094919
2553,https://toronto.listing.ca/8-mondeo-dr-1510.E4357387.htm#15-v8,4357387,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.050683858779628464,-0.03496521373864028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.886643575525625,12.821260987319457,12.82342080954183,12.765691290604371,12.929993908996359,12.891694078557842,1.791759469228055,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,6.1224928095143865,0.0,0.0,0.0,2.666540470145457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927682360655853,2.1295998171770782,0.0,0.0,0.0,0.0,0.0,1.9444519435330885,3.0927682360655853,0.0,0.0,4.246599159906899
2554,https://toronto.listing.ca/500-st-clair-ave-802.C4359491.htm#15-ot,4359491,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05159925193897388,-0.038475124890133404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.527696476799726,13.541075028051122,13.70402129987327,13.440091026807503,13.384729180332174,13.647093089770562,1.791759469228055,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,6.09807428216624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163323025660538,0.0,0.0,0.0,2.7176044139070217,2.9530387371245648,2.0706025930126315,0.0,0.0,2.6578790838558466,0.0,0.0,0.0,2.9530387371245648,0.0,0.0,4.374092744437159
2555,https://toronto.listing.ca/63-clansman-blvd.C4347055.htm#15-1ib,4347055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.05038778297791687,-0.03871828357109746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,14.21964211061582,13.977630257780485,13.955273369904273,13.68767832281738,13.854732232655556,13.989464705423494,1.9459101490553132,1.0986122886681098,2.1972245773362196,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,6.148468295917647,0.0,3.9481620520440193,0.0,0.0,0.0,0.0,0.0,1.7701952913122143,0.0,0.0,0.0,0.0,2.65745841498615,0.0,0.0,2.6629133554306805,3.4183822064162563,3.040705639196722,0.0,0.0,2.8094026953624978,0.0,0.0,0.0,3.040705639196722,0.0,0.0,5.125569832188355
2556,https://toronto.listing.ca/48-lunsfield-cres.E4361194.htm#15-ke,4361194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04895299905172626,-0.0368560856324613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,13.651683714696528,13.547632419997361,13.740788089353964,13.658857917508856,13.592368256649284,13.662360543970586,2.1972245773362196,0.0,2.1972245773362196,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,6.154858094016418,0.0,0.0,2.237513096250331,2.4194788444655453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947591898226056,2.618125493574223,2.0744289998562917,0.0,0.0,0.0,0.0,4.34523297384487,0.0,2.1471001901536506,2.9595868269176377,0.0,5.070789216916003
2557,https://toronto.listing.ca/71-leitch-ave.W4354561.htm#15-13e,4354561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9364233334872792,-0.043376794213725325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.652992804936396,13.664688831019712,13.628579594157419,13.500801182986649,13.617060838751888,13.560619598657233,2.5649493574615367,0.0,2.5649493574615367,0.0,1.3862943611198906,0.0,1.3862943611198906,6.1070228877422545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
